L,AU,1989,WCPFC,43,5x5,MON,24,92,5x5,MON,1,2,...,...,...,...
L,AU,1990,WCPFC,63,5x5,MON,29,170,5x5,MON,1,53,...,...,...,...
L,AU,1991,WCPFC,66,5x5,MON,35,221,5x5,MON,1,147,...,...,...,...
L,AU,1992,WCPFC,62,5x5,MON,42,353,5x5,MON,1,118,...,...,...,...
L,AU,1993,WCPFC,5,5x5,MON,44,302,5x5,MON,1,118,...,...,...,...
L,AU,1994,WCPFC,5,5x5,MON,47,384,5x5,MON,1,82,...,...,...,...
L,AU,1995,WCPFC,15,5x5,MON,58,547,5x5,MON,1,61,...,...,...,...
L,AU,1996,WCPFC,11,5x5,MON,63,459,5x5,MON,1,177,...,...,...,...
L,AU,1997,WCPFC,8,5x5,MON,68,472,5x5,MON,1,126,...,...,...,...
L,AU,2001,WCPFC,6,5x5,MON,50,178,5x5,MON,1,8,...,...,...,...
L,AU,2002,WCPFC,8,5x5,MON,52,295,5x5,MON,1,464,...,...,...,...
L,AU,2003,WCPFC,3,5x5,MON,65,236,5x5,MON,1,162,...,...,...,...
L,AU,2004,WCPFC,1,5x5,MON,40,100,5x5,MON,1,47,...,...,...,...
L,AU,2005,WCPFC,2,5x5,MON,49,154,5x5,MON,1,65,...,...,...,...
L,AU,2006,WCPFC,49,5x5,MON,86,"1,062",5x5,MON,1,685,...,...,...,...
L,AU,2007,WCPFC,8,5x5,MON,75,407,5x5,MON,1,114,...,...,...,...
L,AU,2008,WCPFC,15,5x5,MON,54,441,5x5,MON,1,739,...,...,...,...
L,AU,2009,WCPFC,10,5x5,MON,65,432,5x5,MON,1,230,...,...,...,...
L,AU,2010,WCPFC,4,5x5,MON,65,245,5x5,MON,1,79,...,...,...,...
L,AU,2011,WCPFC,2,5x5,MON,40,127,5x5,MON,1,87,...,...,...,...
L,AU,2012,WCPFC,3,5x5,MON,43,127,5x5,MON,1,37,...,...,...,...
L,AU,2013,WCPFC,3,5x5,MON,54,164,5x5,MON,1,62,...,...,...,...
L,AU,2014,WCPFC,2,5x5,MON,51,149,5x5,MON,1,29,...,...,...,...
L,AU,2015,WCPFC,5,5x5,MON,60,275,5x5,MON,1,11,...,...,...,...
L,BZ,2000,WCPFC,...,...,...,...,...,5x5,MON,1,1,...,...,...,...
L,BZ,2002,WCPFC,...,...,...,...,...,10x20,MON,1,33,...,...,...,...
L,BZ,2006,WCPFC,1,5x5,MON,2,3,5x5,MON,1,1,...,...,...,...
L,BZ,2017,WCPFC,...,...,...,...,...,5x5,MON,1,7,...,...,...,...
L,CK,1995,WCPFC,...,5x5,MON,2,8,5x5,MON,1,2,...,...,...,...
L,CK,1996,WCPFC,...,5x5,MON,4,6,5x5,MON,1,1,...,...,...,...
L,CK,2002,WCPFC,16,5x5,MON,29,169,5x5,MON,1,5,...,...,...,...
L,CK,2003,WCPFC,34,5x5,MON,68,648,5x5,MON,1,217,...,...,...,...
L,CK,2004,WCPFC,62,5x5,MON,63,960,5x5,MON,1,70,...,...,...,...
