S,CK,2019,WCPFC,"1,715",1x1,MON,32,60,5x5,MON,1,"1,867",...,...,...,...
S,CK,2020,WCPFC,256,1x1,MON,12,14,5x5,MON,1,190,...,...,...,...
S,CK,2023,WCPFC,"2,366",1x1,MON,35,41,5x5,MON,1,616,...,...,...,...
S,CN,2002,WCPFC,"6,876",1x1,MON,154,221,5x5,MON,1,"2,739",...,...,...,...
S,CN,2003,WCPFC,"18,025",1x1,MON,387,291,10x20,MON,1,89,...,...,...,...
S,CN,2004,WCPFC,"15,232",1x1,MON,259,333,10x20,MON,1,112,...,...,...,...
S,CN,2005,WCPFC,"34,930",1x1,MON,647,803,5x5,MON,1,"3,274",10x20,MON,1,102
S,CN,2006,WCPFC,"39,993",1x1,MON,339,613,10x20,MON,1,"1,816",5x5,MON,1,"1,567"
S,CN,2007,WCPFC,"40,878",1x1,MON,622,907,5x5,MON,1,"3,120",10x20,MON,1,596
S,CN,2008,WCPFC,"36,782",1x1,MON,355,613,10x20,MON,1,"1,176",5x5,MON,1,840
S,CN,2009,WCPFC,"58,074",1x1,MON,734,"1,570",5x5,MON,1,"2,658",10x20,MON,1,300
S,CN,2010,WCPFC,"38,425",1x1,MON,571,"1,123",5x5,MON,1,"29,345",10x20,MON,1,142
S,CN,2011,WCPFC,"57,953",1x1,MON,710,"1,378",5x5,MON,1,"33,712",10x20,MON,1,666
S,CN,2012,WCPFC,"38,246",1x1,MON,637,"1,103",5x5,MON,1,"32,199",10x20,MON,1,"2,050"
S,CN,2013,WCPFC,"65,255",1x1,MON,806,"2,042",5x5,MON,1,"60,013",10x20,MON,1,"1,899"
S,CN,2014,WCPFC,"59,149",1x1,MON,890,"2,313",5x5,MON,1,"48,333",10x20,MON,1,966
S,CN,2015,WCPFC,"31,306",1x1,MON,548,"1,055",5x5,MON,1,"15,594",10x20,MON,1,817
S,CN,2016,WCPFC,"9,070",1x1,MON,648,312,5x5,MON,1,"8,899",...,...,...,...
S,CN,2017,WCPFC,"11,066",1x1,MON,100,146,5x5,MON,1,"2,712",...,...,...,...
S,CN,2018,WCPFC,"12,129",1x1,MON,186,374,5x5,MON,1,"11,696",...,...,...,...
S,CN,2019,WCPFC,...,1x1,MON,9,22,5x5,MON,1,"1,040",...,...,...,...
S,CN,2023,WCPFC,"11,729",1x1,MON,199,272,5x5,MON,1,814,...,...,...,...
S,EC,2009,WCPFC,"5,243",1x1,MON,111,409,10x20,MON,1,"1,675",...,...,...,...
S,EC,2010,WCPFC,"6,002",1x1,MON,165,469,5x5,MON,1,"8,601",10x20,MON,1,833
S,EC,2011,WCPFC,"16,913",1x1,MON,310,590,10x20,MON,1,"13,183",5x5,MON,1,"12,219"
S,EC,2012,WCPFC,"14,523",1x1,MON,285,559,5x5,MON,1,"5,862",10x20,MON,1,"1,537"
S,EC,2013,WCPFC,"15,257",1x1,MON,239,666,5x5,MON,1,"17,933",10x20,MON,1,"6,937"
S,EC,2014,WCPFC,"15,067",1x1,MON,279,704,5x5,MON,1,"13,318",...,...,...,...
S,EC,2015,WCPFC,"7,937",1x1,MON,86,386,5x5,MON,1,"6,027",...,...,...,...
S,EC,2016,WCPFC,"2,605",1x1,MON,24,66,5x5,MON,1,"1,444",...,...,...,...
S,EC,2017,WCPFC,"8,547",1x1,MON,162,374,5x5,MON,1,"7,043",...,...,...,...
S,EC,2018,WCPFC,"16,304",1x1,MON,179,530,5x5,MON,1,"12,822",...,...,...,...
S,EC,2019,WCPFC,"18,559",1x1,MON,159,482,5x5,MON,1,"13,760",...,...,...,...
S,EC,2020,WCPFC,"9,184",1x1,MON,154,435,5x5,MON,1,"9,389",...,...,...,...
S,EC,2022,WCPFC,"11,888",1x1,MON,371,499,5x5,MON,1,194,...,...,...,...
S,EC,2023,WCPFC,"10,999",1x1,MON,320,418,5x5,MON,1,"5,626",...,...,...,...
S,ES,2008,WCPFC,"22,656",1x1,MON,319,377,5x5,MON,1,"2,882",...,...,...,...
S,ES,2009,WCPFC,"17,166",1x1,MON,244,326,10x20,MON,1,"3,554",5x5,MON,1,50
S,ES,2010,WCPFC,"18,969",1x1,MON,289,446,10x20,MON,1,"11,892",5x5,MON,1,"11,131"
S,ES,2011,WCPFC,"24,345",1x1,MON,370,477,10x20,MON,1,"14,530",5x5,MON,1,"3,521"
S,ES,2012,WCPFC,"20,428",1x1,MON,387,456,10x20,MON,1,"22,063",5x5,MON,1,"9,152"
S,ES,2013,WCPFC,"28,756",1x1,MON,397,557,5x5,MON,1,"25,822",10x20,MON,1,"5,307"
S,ES,2014,WCPFC,"28,220",1x1,MON,354,451,5x5,MON,1,"26,153",...,...,...,...
S,ES,2015,WCPFC,"25,001",1x1,MON,237,340,5x5,MON,1,"9,303",...,...,...,...
S,ES,2016,WCPFC,"6,136",1x1,MON,62,89,5x5,MON,1,"8,225",...,...,...,...
S,ES,2017,WCPFC,"7,573",1x1,MON,111,141,5x5,MON,1,"7,842",...,...,...,...
S,ES,2018,WCPFC,"7,687",1x1,MON,138,183,5x5,MON,1,"8,950",...,...,...,...
S,ES,2019,WCPFC,"7,805",1x1,MON,106,151,5x5,MON,1,"8,648",...,...,...,...
S,ES,2020,WCPFC,"7,382",1x1,MON,142,203,5x5,MON,1,"1,907",...,...,...,...
S,ES,2021,WCPFC,"8,712",1x1,MON,187,293,5x5,MON,1,"1,366",...,...,...,...
S,ES,2023,WCPFC,"16,924",1x1,MON,166,316,5x5,MON,1,763,...,...,...,...
S,FM,1993,WCPFC,"10,688",1x1,MON,299,433,5x5,MON,1,"1,003",10x20,MON,1,191
S,FM,1994,WCPFC,"13,546",1x1,MON,327,588,5x5,MON,1,"1,794",10x20,MON,1,16
S,FM,1995,WCPFC,"3,978",1x1,MON,121,194,5x5,MON,1,749,...,...,...,...
S,FM,1996,WCPFC,"5,369",1x1,MON,153,252,5x5,MON,1,955,...,...,...,...
S,FM,1998,WCPFC,"8,554",1x1,MON,274,303,5x5,MON,1,"1,129",...,...,...,...
S,FM,1999,WCPFC,"5,947",1x1,MON,167,227,5x5,MON,1,"1,421",...,...,...,...
S,FM,2000,WCPFC,"13,196",1x1,MON,303,478,5x5,MON,1,"2,404",...,...,...,...
S,FM,2001,WCPFC,"9,968",1x1,MON,289,368,5x5,MON,1,"2,078",10x20,MON,1,325
S,FM,2002,WCPFC,"12,726",1x1,MON,361,503,5x5,MON,1,"3,349",10x20,MON,1,"1,131"
S,FM,2003,WCPFC,"20,003",1x1,MON,440,622,5x5,MON,1,"2,722",...,...,...,...
S,FM,2004,WCPFC,"19,597",1x1,MON,511,810,5x5,MON,1,"7,366",10x20,MON,1,"1,129"
S,FM,2005,WCPFC,"20,347",1x1,MON,478,731,5x5,MON,1,"2,810",10x20,MON,1,150
S,FM,2006,WCPFC,"7,879",1x1,MON,219,370,5x5,MON,1,"2,927",10x20,MON,1,200
S,FM,2007,WCPFC,"9,791",1x1,MON,246,386,5x5,MON,1,"4,325",...,...,...,...
S,FM,2008,WCPFC,"13,633",1x1,MON,349,544,5x5,MON,1,"7,377",...,...,...,...
S,FM,2009,WCPFC,"18,002",1x1,MON,449,810,5x5,MON,1,"8,454",10x20,MON,1,"1,440"
S,FM,2010,WCPFC,"19,215",1x1,MON,415,628,5x5,MON,1,"25,035",10x20,MON,1,555
S,FM,2011,WCPFC,"19,480",1x1,MON,489,799,5x5,MON,1,"27,723",10x20,MON,1,952
S,FM,2012,WCPFC,"28,428",1x1,MON,611,957,5x5,MON,1,"31,732",10x20,MON,1,"1,808"
S,FM,2013,WCPFC,"21,538",1x1,MON,447,742,5x5,MON,1,"13,915",10x20,MON,1,"3,010"
S,FM,2014,WCPFC,"29,372",1x1,MON,476,936,5x5,MON,1,"30,797",10x20,MON,1,"1,994"
S,FM,2015,WCPFC,"45,192",1x1,MON,644,"1,465",5x5,MON,1,"66,419",...,...,...,...
S,FM,2016,WCPFC,"56,639",1x1,MON,"1,011","2,017",5x5,MON,1,"72,752",...,...,...,...
S,FM,2017,WCPFC,"66,446",1x1,MON,"1,093","2,088",5x5,MON,1,"81,865",...,...,...,...
S,FM,2018,WCPFC,"97,477",1x1,MON,"1,382","2,973",5x5,MON,1,"107,819",...,...,...,...
S,FM,2019,WCPFC,"127,864",1x1,MON,"1,251","2,770",5x5,MON,1,"105,876",...,...,...,...
S,FM,2020,WCPFC,"137,960",1x1,MON,"1,601","3,367",5x5,MON,1,"39,972",...,...,...,...
S,FM,2022,WCPFC,"128,146",1x1,MON,"1,482","3,568",5x5,MON,1,"4,450",...,...,...,...
S,FM,2023,WCPFC,"114,578",1x1,MON,"1,436","3,174",5x5,MON,1,"112,748",...,...,...,...
S,ID,1986,WCPFC,"14,428",1x1,MON,"2,539",67,5x10,MON,2,"4,731",...,...,...,...
S,ID,1987,WCPFC,"25,356",1x1,MON,"2,596",115,5x10,MON,1,"3,879",...,...,...,...
S,ID,2010,WCPFC,"59,098",1x1,MON,"4,215",74,5x10,MON,1,"59,515",5x5,MON,1,"1,662"
S,ID,2011,WCPFC,"51,139",1x1,MON,"4,160",...,5x10,MON,1,"88,243",5x5,MON,1,"4,771"
S,ID,2012,WCPFC,"69,058",1x1,MON,"4,260",...,5x10,MON,1,"42,097",5x5,MON,1,"3,730"
S,ID,2013,WCPFC,"169,398",1x1,MON,"4,068",...,5x10,MON,1,"80,458",...,...,...,...
S,ID,2014,WCPFC,"120,860",1x1,MON,"3,859",...,5x10,MON,1,"51,798",...,...,...,...
S,ID,2015,WCPFC,"42,256",1x1,MON,"4,130",...,5x10,MON,1,"7,709",...,...,...,...
S,ID,2016,WCPFC,"90,458",1x1,MON,"4,360",...,5x10,MON,1,"17,824",...,...,...,...
S,ID,2017,WCPFC,"117,832",1x1,MON,"4,716",...,5x10,MON,1,"34,392",...,...,...,...
S,ID,2018,WCPFC,"67,665",1x1,MON,"4,310",...,5x10,MON,1,"25,527",...,...,...,...
S,ID,2019,WCPFC,"112,693",1x1,MON,"4,207",...,5x10,MON,1,"45,341",...,...,...,...
S,ID,2020,WCPFC,"70,725",1x1,MON,"4,196",...,5x10,MON,1,"32,268",...,...,...,...
S,ID,2021,WCPFC,"111,890",1x1,MON,"4,030",...,5x10,MON,1,"28,805",...,...,...,...
S,ID,2022,WCPFC,"108,308",1x1,MON,"3,445","6,763",5x10,MON,1,"21,905",...,...,...,...
S,ID,2023,WCPFC,"106,571",1x1,MON,"3,540","9,301",5x10,MON,1,"17,459",...,...,...,...
S,JP,1978,WCPFC,"24,194",1x1,MON,"1,123",...,5x5,MON,1,"3,637",...,...,...,...
S,JP,1990,WCPFC,"120,986",1x1,MON,"2,597","2,539",5x5,MON,1,115,...,...,...,...
S,JP,1991,WCPFC,"144,084",1x1,MON,"2,503","2,383",5x5,MON,1,6,...,...,...,...
S,JP,1992,WCPFC,"124,375",1x1,MON,"2,580","1,777",5x5,MON,2,"1,074",5x5,MON,1,9
S,JP,1993,WCPFC,"132,556",1x1,MON,"2,475","2,062",5x5,MON,2,"1,383",5x5,MON,1,"1,298"
S,JP,1994,WCPFC,"145,006",1x1,MON,"2,463","2,010",5x5,MON,1,"2,052",5x5,MON,2,"1,506"
S,JP,1995,WCPFC,"133,125",1x1,MON,"2,136","2,501",5x5,MON,2,"19,371",5x5,MON,1,"2,770"
S,JP,1996,WCPFC,"133,684",1x1,MON,"2,299","3,258",5x5,MON,2,"26,163",5x5,MON,1,"1,870"
S,JP,1997,WCPFC,"153,287",1x1,MON,"2,572","2,038",5x5,MON,2,"9,652",5x5,MON,1,"1,184"
S,JP,1998,WCPFC,"213,066",1x1,MON,"2,547","1,915",5x5,MON,2,"15,652",5x5,MON,1,"2,036"
S,JP,1999,WCPFC,"132,517",1x1,MON,"3,405","2,123",5x5,MON,2,"10,624",5x5,MON,1,"1,626"
S,JP,2000,WCPFC,"144,969",1x1,MON,"3,260","2,059",5x5,MON,2,"13,036",5x5,MON,1,"5,158"
S,JP,2001,WCPFC,"147,371",1x1,MON,"2,664","2,849",5x5,MON,2,"19,250",5x5,MON,1,"3,510"
S,JP,2002,WCPFC,"163,289",1x1,MON,"2,419","3,157",5x5,MON,2,"22,838",5x5,MON,1,"2,568"
S,JP,2003,WCPFC,"169,181",1x1,MON,"2,547","3,389",5x5,MON,2,"34,738",5x5,MON,1,"3,496"
S,JP,2004,WCPFC,"146,423",1x1,MON,"2,949","3,722",5x5,MON,2,"17,735",5x5,MON,1,"4,381"
S,JP,2005,WCPFC,"194,496",1x1,MON,"2,857","2,214",5x5,MON,2,"21,864",5x5,MON,1,"4,541"
S,JP,2006,WCPFC,"192,702",1x1,MON,"2,968","2,542",5x5,MON,2,"30,650",5x5,MON,1,"5,411"
S,JP,2007,WCPFC,"206,288",1x1,MON,"3,032","2,592",5x5,MON,2,"21,581",5x5,MON,1,"4,640"
S,JP,2008,WCPFC,"194,515",1x1,MON,"3,080","1,529",5x5,MON,2,"28,949",5x5,MON,1,"4,539"
S,JP,2009,WCPFC,"174,760",1x1,MON,"2,702","1,589",5x5,MON,1,"24,405",5x5,MON,2,"22,126"
S,JP,2010,WCPFC,"201,610",1x1,MON,"2,296","2,935",5x5,MON,1,"117,589",10x20,QTR,1,"31,098"
S,JP,2011,WCPFC,"151,743",1x1,MON,"2,663","3,373",5x5,MON,1,"88,730",10x20,QTR,1,"22,525"
S,JP,2012,WCPFC,"185,153",1x1,MON,"2,781","3,610",5x5,MON,1,"156,355",10x20,QTR,1,"20,020"
S,JP,2013,WCPFC,"175,278",1x1,MON,"2,588","1,352",5x5,MON,1,"148,873",10x20,MON,1,"5,442"
S,JP,2014,WCPFC,"162,535",1x1,MON,"2,340","2,229",5x5,MON,1,"104,301",10x20,QTR,1,"18,465"
