Gear,Flag,Year,Region,Annual-Catch-Estimate,Aggregate-Data-Area,Aggregate-Data-Time,Aggregate-Data-catch-recs,Operational-Data-catch-recs,Length-Data-Area1,Length-Data-Time1,Length-Data-Size-int1,Length-Data-Samples1,Length-Data-Area2,Length-Data-Time2,Length-Data-Size-int2,Length-Data-Samples2
P,JP,2015,WCPFC,71403,1x1,MON,3046,1401,5x5,QTR,1,59590,...,...,...,0
P,JP,2016,WCPFC,70359,1x1,MON,3214,2244,5x5,QTR,1,71107,...,...,...,0
P,JP,2017,WCPFC,62696,1x1,MON,2975,883,10x20,QTR,1,60932,...,...,...,0
P,JP,2018,WCPFC,79158,1x1,MON,2806,1809,10x20,QTR,1,94247,...,...,...,0
P,JP,2019,WCPFC,76303,1x1,MON,2910,1957,10x20,QTR,1,84371,...,...,...,0
P,JP,2020,WCPFC,50325,1x1,MON,2763,1248,10x20,QTR,1,39386,...,...,...,0
P,JP,2021,WCPFC,85973,1x1,MON,2729,1120,10x20,QTR,1,26600,...,...,...,0
P,JP,2022,WCPFC,58618,1x1,MON,2885,1907,10x20,QTR,1,24262,...,...,...,0
P,KI,1988,WCPFC,927,1x1,MON,60,491,5x5,MON,1,371,...,...,...,0
P,KI,1991,WCPFC,157,...,...,0,0,5x5,MON,1,3165,...,...,...,0
P,KI,1994,WCPFC,121,...,...,0,0,10x20,MON,1,23,...,...,...,0
P,KI,1995,WCPFC,559,1x1,MON,34,147,10x20,MON,1,288,...,...,...,0
P,PG,1984,WCPFC,2470,1x1,MON,37,259,10x20,MON,1,2671,...,...,...,0
P,PG,1985,WCPFC,8370,1x1,MON,19,335,10x20,MON,1,8990,...,...,...,0
P,SB,1971,WCPFC,4570,1x1,MON,70,0,5x5,MON,1,4765,...,...,...,0
P,SB,1972,WCPFC,7668,1x1,MON,120,0,5x5,MON,1,18534,...,...,...,0
P,SB,1973,WCPFC,6318,1x1,MON,100,0,5x5,MON,1,1628,...,...,...,0
P,SB,1974,WCPFC,10022,1x1,MON,120,0,5x5,MON,1,9828,...,...,...,0
P,SB,1975,WCPFC,7076,1x1,MON,120,0,5x5,MON,1,15384,...,...,...,0
P,SB,1976,WCPFC,15523,1x1,MON,120,0,5x5,MON,1,35964,...,...,...,0
P,SB,1977,WCPFC,11847,1x1,MON,110,0,5x5,MON,1,75674,...,...,...,0
P,SB,1978,WCPFC,18049,1x1,MON,110,0,5x5,MON,1,52210,...,...,...,0
P,SB,1979,WCPFC,23497,1x1,MON,80,0,5x5,MON,1,19963,...,...,...,0
P,SB,1980,WCPFC,21411,1x1,MON,90,0,5x5,MON,1,20002,...,...,...,0
P,SB,1984,WCPFC,29541,1x1,MON,181,6017,10x20,MON,1,680,...,...,...,0
P,SB,1985,WCPFC,23744,1x1,MON,207,6609,10x20,MON,1,10075,...,...,...,0
P,SB,1986,WCPFC,36159,1x1,MON,180,7195,10x20,MON,1,11064,5x5,MON,1,2416
P,SB,1987,WCPFC,20564,1x1,MON,168,6217,5x5,MON,1,2972,10x20,MON,1,1767
P,SB,1988,WCPFC,28613,1x1,MON,155,7111,5x5,MON,1,3088,10x20,MON,1,1715
P,SB,1989,WCPFC,23268,1x1,MON,201,6534,5x5,MON,1,10196,10x20,MON,1,6604
P,SB,1990,WCPFC,17427,1x1,MON,150,5413,10x20,MON,1,8652,5x5,MON,1,8035
P,SB,1991,WCPFC,35240,1x1,MON,178,6705,10x20,MON,1,10122,5x5,MON,1,5477
P,SB,1992,WCPFC,18226,1x1,MON,199,5585,5x5,MON,1,3531,10x20,MON,1,1099
P,SB,1994,WCPFC,19013,1x1,MON,189,6442,5x5,MON,1,1369,...,...,...,0
P,SB,1995,WCPFC,28924,1x1,MON,223,6701,5x5,MON,1,2354,10x20,MON,1,359
P,SB,1996,WCPFC,19215,1x1,MON,178,5562,5x5,MON,1,3961,10x20,MON,1,884
P,SB,1997,WCPFC,20364,1x1,MON,218,5382,10x20,MON,1,2399,...,...,...,0
P,SB,1998,WCPFC,22089,1x1,MON,198,5889,5x5,MON,1,18328,...,...,...,0
P,SB,1999,WCPFC,18322,1x1,MON,192,5228,5x5,MON,1,16668,...,...,...,0
P,SB,2000,WCPFC,2632,1x1,MON,37,775,5x5,MON,1,6518,...,...,...,0
P,SB,2002,WCPFC,9114,1x1,MON,133,2342,5x5,MON,1,37058,...,...,...,0
P,SB,2003,WCPFC,9779,1x1,MON,109,1914,5x5,MON,1,37808,...,...,...,0
P,SB,2006,WCPFC,6224,1x1,MON,142,1184,5x5,MON,1,3107,...,...,...,0
P,TV,1977,WCPFC,0,...,...,0,0,5x5,MON,1,1529,...,...,...,0
P,TV,1978,WCPFC,0,...,...,0,0,5x5,MON,1,4808,...,...,...,0
P,TV,1979,WCPFC,0,...,...,0,0,5x5,MON,1,5187,...,...,...,0
P,TV,1980,WCPFC,0,...,...,0,0,5x5,MON,1,4039,...,...,...,0
P,TV,1989,WCPFC,142,...,...,0,0,5x5,MON,1,485,...,...,...,0
P,TV,1990,WCPFC,64,...,...,0,0,5x5,MON,1,22003,...,...,...,0
P,TV,1991,WCPFC,23,...,...,0,0,5x5,MON,1,45881,...,...,...,0
P,TV,1992,WCPFC,6,...,...,0,0,5x5,MON,1,15119,...,...,...,0
P,VU,2005,WCPFC,0,...,...,0,0,5x5,MON,1,1978,...,...,...,0
P,AU,1991,WCPFC,1042,1x1,MON,1,2,...,...,...,0,...,...,...,0
P,AU,1992,WCPFC,800,1x1,MON,1,5,...,...,...,0,...,...,...,0
P,AU,1993,WCPFC,458,1x1,MON,7,16,...,...,...,0,...,...,...,0
P,AU,1994,WCPFC,295,1x1,MON,18,184,...,...,...,0,...,...,...,0
P,AU,1995,WCPFC,211,1x1,MON,17,144,...,...,...,0,...,...,...,0
P,AU,1996,WCPFC,763,1x1,MON,18,175,...,...,...,0,...,...,...,0
P,AU,1997,WCPFC,485,1x1,MON,26,198,...,...,...,0,...,...,...,0
P,AU,1999,WCPFC,219,1x1,MON,3,8,...,...,...,0,...,...,...,0
P,AU,2000,WCPFC,27,1x1,MON,9,15,...,...,...,0,...,...,...,0
P,AU,2001,WCPFC,0,1x1,MON,5,6,...,...,...,0,...,...,...,0
P,AU,2002,WCPFC,39,1x1,MON,3,7,...,...,...,0,...,...,...,0
P,AU,2003,WCPFC,0,1x1,MON,3,4,...,...,...,0,...,...,...,0
P,AU,2004,WCPFC,11,1x1,MON,1,4,...,...,...,0,...,...,...,0
P,FJ,1976,WCPFC,658,1x1,MON,56,243,...,...,...,0,...,...,...,0
P,FJ,1977,WCPFC,1560,1x1,MON,69,518,...,...,...,0,...,...,...,0
P,FJ,1978,WCPFC,2115,1x1,MON,58,628,...,...,...,0,...,...,...,0
P,FJ,1979,WCPFC,3091,1x1,MON,70,634,...,...,...,0,...,...,...,0
P,FJ,1980,WCPFC,2263,1x1,MON,67,350,...,...,...,0,...,...,...,0
P,FJ,1981,WCPFC,5252,1x1,MON,116,413,...,...,...,0,...,...,...,0
P,FJ,1982,WCPFC,3675,1x1,MON,147,1595,...,...,...,0,...,...,...,0
P,FJ,1983,WCPFC,3248,1x1,MON,110,992,...,...,...,0,...,...,...,0
P,FJ,1984,WCPFC,3992,1x1,MON,103,804,...,...,...,0,...,...,...,0
P,FJ,1985,WCPFC,3219,1x1,MON,102,680,...,...,...,0,...,...,...,0
P,FJ,1986,WCPFC,2288,1x1,MON,115,670,...,...,...,0,...,...,...,0
P,FJ,1987,WCPFC,3437,1x1,MON,98,725,...,...,...,0,...,...,...,0
P,FJ,1988,WCPFC,3405,1x1,MON,95,670,...,...,...,0,...,...,...,0
P,FJ,1989,WCPFC,4660,1x1,MON,75,687,...,...,...,0,...,...,...,0
P,FJ,1993,WCPFC,3178,1x1,MON,108,905,...,...,...,0,...,...,...,0
P,ID,1980,WCPFC,19816,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1981,WCPFC,22638,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1982,WCPFC,24603,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1983,WCPFC,27775,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1984,WCPFC,30247,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1988,WCPFC,46029,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1989,WCPFC,50145,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1992,WCPFC,67631,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1993,WCPFC,61957,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1994,WCPFC,68723,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1995,WCPFC,73233,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1996,WCPFC,113655,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1997,WCPFC,84567,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1998,WCPFC,111654,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1999,WCPFC,105966,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2000,WCPFC,112748,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2001,WCPFC,103749,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2002,WCPFC,99720,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2003,WCPFC,101720,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2004,WCPFC,133927,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2005,WCPFC,76290,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2006,WCPFC,101131,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2007,WCPFC,118578,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2008,WCPFC,124710,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,2009,WCPFC,133913,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,JP,1950,WCPFC,33386,1x1,MON,1963,0,...,...,...,0,...,...,...,0
P,JP,1951,WCPFC,96214,1x1,MON,1963,0,...,...,...,0,...,...,...,0
P,JP,1952,WCPFC,78518,1x1,MON,1963,0,...,...,...,0,...,...,...,0
P,JP,2023,WCPFC,49112,1x1,MON,939,931,...,...,...,0,...,...,...,0
P,KI,1986,WCPFC,891,1x1,MON,12,125,...,...,...,0,...,...,...,0
P,KI,1987,WCPFC,273,1x1,MON,35,295,...,...,...,0,...,...,...,0
P,KI,1989,WCPFC,1438,1x1,MON,14,454,...,...,...,0,...,...,...,0
P,KI,1990,WCPFC,452,1x1,MON,41,310,...,...,...,0,...,...,...,0
P,KI,1993,WCPFC,184,1x1,MON,12,39,...,...,...,0,...,...,...,0
P,KI,1996,WCPFC,7,1x1,MON,1,2,...,...,...,0,...,...,...,0
P,KI,2009,WCPFC,142,1x1,MON,13,13,...,...,...,0,...,...,...,0
P,KI,2010,WCPFC,142,1x1,MON,7,7,...,...,...,0,...,...,...,0
P,KI,2011,WCPFC,25,1x1,MON,31,32,...,...,...,0,...,...,...,0
P,KI,2012,WCPFC,177,1x1,MON,27,27,...,...,...,0,...,...,...,0
P,KI,2013,WCPFC,305,1x1,MON,18,18,...,...,...,0,...,...,...,0
P,KI,2014,WCPFC,227,1x1,MON,33,33,...,...,...,0,...,...,...,0
P,KR,1978,WCPFC,0,1x1,MON,15,0,...,...,...,0,...,...,...,0
P,KR,1979,WCPFC,0,1x1,MON,29,0,...,...,...,0,...,...,...,0
P,KR,1980,WCPFC,0,1x1,MON,20,0,...,...,...,0,...,...,...,0
P,MX,1978,WCPFC,0,1x1,MON,31,0,...,...,...,0,...,...,...,0
P,MX,1979,WCPFC,0,1x1,MON,41,0,...,...,...,0,...,...,...,0
P,MX,1980,WCPFC,0,1x1,MON,31,0,...,...,...,0,...,...,...,0
P,MX,1981,WCPFC,0,1x1,MON,70,0,...,...,...,0,...,...,...,0
P,MX,1982,WCPFC,0,1x1,MON,50,0,...,...,...,0,...,...,...,0
P,MX,1983,WCPFC,0,1x1,MON,49,0,...,...,...,0,...,...,...,0
P,MX,1984,WCPFC,0,1x1,MON,42,0,...,...,...,0,...,...,...,0
P,MX,1985,WCPFC,0,1x1,MON,27,0,...,...,...,0,...,...,...,0
P,MX,1986,WCPFC,0,1x1,MON,28,0,...,...,...,0,...,...,...,0
P,MX,1987,WCPFC,0,1x1,MON,47,0,...,...,...,0,...,...,...,0
P,MX,1988,WCPFC,0,1x1,MON,40,0,...,...,...,0,...,...,...,0
P,MX,1989,WCPFC,0,1x1,MON,61,0,...,...,...,0,...,...,...,0
P,MX,1990,WCPFC,0,1x1,MON,33,0,...,...,...,0,...,...,...,0
P,MX,1991,WCPFC,0,1x1,MON,32,0,...,...,...,0,...,...,...,0
P,MX,1992,WCPFC,0,1x1,MON,41,0,...,...,...,0,...,...,...,0
P,MX,1993,WCPFC,0,1x1,MON,44,0,...,...,...,0,...,...,...,0
P,MX,1994,WCPFC,0,1x1,MON,56,0,...,...,...,0,...,...,...,0
P,MX,1995,WCPFC,0,1x1,MON,74,0,...,...,...,0,...,...,...,0
P,MX,1996,WCPFC,0,1x1,MON,58,0,...,...,...,0,...,...,...,0
P,MX,1997,WCPFC,0,1x1,MON,70,0,...,...,...,0,...,...,...,0
P,MX,1998,WCPFC,0,1x1,MON,50,0,...,...,...,0,...,...,...,0
P,MX,1999,WCPFC,0,1x1,MON,50,0,...,...,...,0,...,...,...,0
P,MX,2000,WCPFC,0,1x1,MON,18,0,...,...,...,0,...,...,...,0
P,MX,2001,WCPFC,0,1x1,MON,27,0,...,...,...,0,...,...,...,0
P,MX,2002,WCPFC,0,1x1,MON,22,0,...,...,...,0,...,...,...,0
P,MX,2003,WCPFC,0,1x1,MON,20,0,...,...,...,0,...,...,...,0
P,MX,2004,WCPFC,0,1x1,MON,31,0,...,...,...,0,...,...,...,0
P,MX,2005,WCPFC,0,1x1,MON,24,0,...,...,...,0,...,...,...,0
P,NC,1981,WCPFC,226,1x1,MON,18,40,...,...,...,0,...,...,...,0
P,NC,1982,WCPFC,827,1x1,MON,118,208,...,...,...,0,...,...,...,0
P,NC,1983,WCPFC,414,1x1,MON,49,112,...,...,...,0,...,...,...,0
P,NZ,1991,WCPFC,0,1x1,MON,10,52,...,...,...,0,...,...,...,0
P,NZ,1993,WCPFC,1,1x1,MON,3,3,...,...,...,0,...,...,...,0
P,NZ,1994,WCPFC,6,1x1,MON,10,16,...,...,...,0,...,...,...,0
P,NZ,1995,WCPFC,28,1x1,MON,9,29,...,...,...,0,...,...,...,0
P,NZ,1996,WCPFC,115,1x1,MON,3,23,...,...,...,0,...,...,...,0
P,NZ,1997,WCPFC,50,1x1,MON,2,2,...,...,...,0,...,...,...,0
P,NZ,1998,WCPFC,1,1x1,MON,4,5,...,...,...,0,...,...,...,0
P,NZ,2001,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,NZ,2002,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,NZ,2003,WCPFC,0,1x1,MON,1,2,...,...,...,0,...,...,...,0
P,NZ,2004,WCPFC,3,1x1,MON,3,7,...,...,...,0,...,...,...,0
P,NZ,2005,WCPFC,61,1x1,MON,5,39,...,...,...,0,...,...,...,0
P,NZ,2007,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,PF,1997,WCPFC,698,1x1,MON,98,3330,...,...,...,0,...,...,...,0
P,PF,1998,WCPFC,784,1x1,MON,144,3380,...,...,...,0,...,...,...,0
P,PF,1999,WCPFC,526,1x1,MON,131,3125,...,...,...,0,...,...,...,0
P,PF,2000,WCPFC,440,1x1,MON,144,2095,...,...,...,0,...,...,...,0
P,PF,2001,WCPFC,688,1x1,MON,151,2446,...,...,...,0,...,...,...,0
P,PF,2002,WCPFC,513,1x1,MON,142,1412,...,...,...,0,...,...,...,0
P,PG,1970,WCPFC,2354,1x1,MON,9,508,...,...,...,0,...,...,...,0
P,PG,1971,WCPFC,16862,1x1,MON,71,3800,...,...,...,0,...,...,...,0
P,PG,1972,WCPFC,11785,1x1,MON,85,4257,...,...,...,0,...,...,...,0
P,PG,1973,WCPFC,27300,1x1,MON,115,6712,...,...,...,0,...,...,...,0
P,PG,1974,WCPFC,40214,1x1,MON,169,8662,...,...,...,0,...,...,...,0
P,PG,1975,WCPFC,15625,1x1,MON,125,5537,...,...,...,0,...,...,...,0
P,PG,1976,WCPFC,24358,1x1,MON,152,7232,...,...,...,0,...,...,...,0
P,PG,1977,WCPFC,20106,1x1,MON,177,8123,...,...,...,0,...,...,...,0
P,PG,1978,WCPFC,45760,1x1,MON,145,9515,...,...,...,0,...,...,...,0
P,PG,1979,WCPFC,23976,1x1,MON,167,7282,...,...,...,0,...,...,...,0
P,PG,1980,WCPFC,30976,1x1,MON,171,9075,...,...,...,0,...,...,...,0
P,PG,1981,WCPFC,27207,1x1,MON,168,7588,...,...,...,0,...,...,...,0
P,SB,1981,WCPFC,19620,1x1,MON,162,4400,...,...,...,0,...,...,...,0
P,SB,1982,WCPFC,16464,1x1,MON,163,4318,...,...,...,0,...,...,...,0
P,SB,1983,WCPFC,27028,1x1,MON,213,5568,...,...,...,0,...,...,...,0
P,SB,1993,WCPFC,15425,1x1,MON,208,5589,...,...,...,0,...,...,...,0
P,SB,2001,WCPFC,3921,1x1,MON,56,676,...,...,...,0,...,...,...,0
P,SB,2004,WCPFC,6625,1x1,MON,68,1067,...,...,...,0,...,...,...,0
P,SB,2005,WCPFC,3051,1x1,MON,97,910,...,...,...,0,...,...,...,0
P,SB,2007,WCPFC,3579,1x1,MON,149,900,...,...,...,0,...,...,...,0
P,SB,2008,WCPFC,1151,1x1,MON,149,0,...,...,...,0,...,...,...,0
P,SB,2011,WCPFC,722,1x1,MON,45,227,...,...,...,0,...,...,...,0
P,SB,2012,WCPFC,1877,1x1,MON,50,246,...,...,...,0,...,...,...,0
P,SB,2013,WCPFC,1389,1x1,MON,64,307,...,...,...,0,...,...,...,0
P,SB,2014,WCPFC,1238,1x1,MON,9,19,...,...,...,0,...,...,...,0
P,SB,2015,WCPFC,662,1x1,MON,4,11,...,...,...,0,...,...,...,0
P,SB,2016,WCPFC,594,1x1,MON,45,274,...,...,...,0,...,...,...,0
P,SB,2017,WCPFC,783,1x1,MON,48,220,...,...,...,0,...,...,...,0
P,SB,2018,WCPFC,946,1x1,MON,65,363,...,...,...,0,...,...,...,0
P,SB,2019,WCPFC,943,1x1,MON,65,481,...,...,...,0,...,...,...,0
P,SB,2020,WCPFC,980,1x1,MON,63,478,...,...,...,0,...,...,...,0
P,SB,2021,WCPFC,1053,1x1,MON,58,368,...,...,...,0,...,...,...,0
P,SB,2022,WCPFC,1224,1x1,MON,49,371,...,...,...,0,...,...,...,0
P,SB,2023,WCPFC,0,1x1,MON,32,180,...,...,...,0,...,...,...,0
P,TV,1982,WCPFC,163,1x1,MON,13,65,...,...,...,0,...,...,...,0
P,TV,1983,WCPFC,286,1x1,MON,37,121,...,...,...,0,...,...,...,0
P,TV,1984,WCPFC,513,1x1,MON,13,62,...,...,...,0,...,...,...,0
P,TV,1986,WCPFC,378,1x1,MON,33,94,...,...,...,0,...,...,...,0
P,TV,1987,WCPFC,542,1x1,MON,39,145,...,...,...,0,...,...,...,0
P,TV,1988,WCPFC,1069,1x1,MON,47,186,...,...,...,0,...,...,...,0
P,US,1978,WCPFC,0,1x1,MON,164,0,...,...,...,0,...,...,...,0
P,US,1979,WCPFC,0,1x1,MON,138,0,...,...,...,0,...,...,...,0
P,US,1980,WCPFC,0,1x1,MON,109,0,...,...,...,0,...,...,...,0
P,US,1981,WCPFC,0,1x1,MON,72,0,...,...,...,0,...,...,...,0
P,US,1982,WCPFC,0,1x1,MON,54,0,...,...,...,0,...,...,...,0
P,US,1983,WCPFC,0,1x1,MON,101,0,...,...,...,0,...,...,...,0
P,US,1984,WCPFC,0,1x1,MON,53,0,...,...,...,0,...,...,...,0
P,US,1985,WCPFC,0,1x1,MON,15,0,...,...,...,0,...,...,...,0
P,US,1986,WCPFC,0,1x1,MON,11,0,...,...,...,0,...,...,...,0
P,US,1987,WCPFC,0,1x1,MON,31,0,...,...,...,0,...,...,...,0
P,US,1988,WCPFC,0,1x1,MON,31,0,...,...,...,0,...,...,...,0
P,US,1989,WCPFC,0,1x1,MON,58,0,...,...,...,0,...,...,...,0
P,US,1990,WCPFC,0,1x1,MON,4,0,...,...,...,0,...,...,...,0
P,US,1991,WCPFC,0,1x1,MON,26,0,...,...,...,0,...,...,...,0
P,US,1992,WCPFC,0,1x1,MON,33,0,...,...,...,0,...,...,...,0
P,US,1993,WCPFC,0,1x1,MON,31,0,...,...,...,0,...,...,...,0
P,US,1994,WCPFC,0,1x1,MON,43,0,...,...,...,0,...,...,...,0
P,US,1995,WCPFC,0,1x1,MON,25,0,...,...,...,0,...,...,...,0
P,US,1997,WCPFC,0,1x1,MON,10,0,...,...,...,0,...,...,...,0
P,VU,2010,WCPFC,0,1x1,MON,18,20,...,...,...,0,...,...,...,0
P,VU,2011,WCPFC,0,1x1,MON,6,6,...,...,...,0,...,...,...,0
P,VU,2012,WCPFC,0,1x1,MON,134,137,...,...,...,0,...,...,...,0
P,VU,2013,WCPFC,0,1x1,MON,53,54,...,...,...,0,...,...,...,0
P,VU,2014,WCPFC,0,1x1,MON,18,20,...,...,...,0,...,...,...,0
P,AU,1976,WCPFC,46,...,...,0,0,...,...,...,0,...,...,...,0
P,AU,1977,WCPFC,31,...,...,0,0,...,...,...,0,...,...,...,0
P,AU,1978,WCPFC,146,...,...,0,0,...,...,...,0,...,...,...,0
P,AU,1981,WCPFC,108,...,...,0,0,...,...,...,0,...,...,...,0
P,AU,1982,WCPFC,196,...,...,0,0,...,...,...,0,...,...,...,0
P,AU,1983,WCPFC,109,...,...,0,0,...,...,...,0,...,...,...,0
P,AU,1984,WCPFC,78,...,...,0,0,...,...,...,0,...,...,...,0
P,AU,1986,WCPFC,77,...,...,0,0,...,...,...,0,...,...,...,0
P,AU,1987,WCPFC,59,...,...,0,0,...,...,...,0,...,...,...,0
P,AU,1988,WCPFC,490,...,...,0,0,...,...,...,0,...,...,...,0
P,AU,1989,WCPFC,399,...,...,0,0,...,...,...,0,...,...,...,0
P,AU,1990,WCPFC,1177,...,...,0,0,...,...,...,0,...,...,...,0
P,AU,1998,WCPFC,266,...,...,0,0,...,...,...,0,...,...,...,0
P,FJ,1998,WCPFC,459,...,...,0,0,...,...,...,0,...,...,...,0
P,FJ,2000,WCPFC,343,...,...,0,0,...,...,...,0,...,...,...,0
P,FJ,2001,WCPFC,431,...,...,0,0,...,...,...,0,...,...,...,0
P,FJ,2002,WCPFC,431,...,...,0,0,...,...,...,0,...,...,...,0
P,FJ,2003,WCPFC,431,...,...,0,0,...,...,...,0,...,...,...,0
P,FJ,2004,WCPFC,431,...,...,0,0,...,...,...,0,...,...,...,0
P,FJ,2005,WCPFC,431,...,...,0,0,...,...,...,0,...,...,...,0
P,FJ,2006,WCPFC,431,...,...,0,0,...,...,...,0,...,...,...,0
P,FJ,2007,WCPFC,431,...,...,0,0,...,...,...,0,...,...,...,0
P,FJ,2008,WCPFC,431,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,1981,WCPFC,355,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,1982,WCPFC,288,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,1983,WCPFC,1004,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,1984,WCPFC,1280,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,1985,WCPFC,453,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,1992,WCPFC,248,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,1997,WCPFC,4,...,...,0,0,...,...,...,0,...,...,...,0
P,KI,2015,WCPFC,227,...,...,0,0,...,...,...,0,...,...,...,0
P,NZ,1999,WCPFC,11,...,...,0,0,...,...,...,0,...,...,...,0
P,NZ,2000,WCPFC,11,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1979,WCPFC,535,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1980,WCPFC,683,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1981,WCPFC,529,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1982,WCPFC,666,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1983,WCPFC,598,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1984,WCPFC,824,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1985,WCPFC,593,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1986,WCPFC,729,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1987,WCPFC,729,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1988,WCPFC,441,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1989,WCPFC,567,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1990,WCPFC,1423,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1991,WCPFC,1254,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1992,WCPFC,1122,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1993,WCPFC,665,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1994,WCPFC,1004,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1995,WCPFC,1250,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,1996,WCPFC,945,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2003,WCPFC,521,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2004,WCPFC,520,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2005,WCPFC,391,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2006,WCPFC,585,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2007,WCPFC,359,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2008,WCPFC,543,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2009,WCPFC,676,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2010,WCPFC,503,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2011,WCPFC,334,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2012,WCPFC,431,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2013,WCPFC,296,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2014,WCPFC,243,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2015,WCPFC,187,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2016,WCPFC,126,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2017,WCPFC,172,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2018,WCPFC,90,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2019,WCPFC,71,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2020,WCPFC,49,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2021,WCPFC,52,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2022,WCPFC,93,...,...,0,0,...,...,...,0,...,...,...,0
P,PF,2023,WCPFC,97,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1964,WCPFC,1025,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1965,WCPFC,2497,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1966,WCPFC,2615,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1967,WCPFC,3354,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1968,WCPFC,5039,...,...,0,0,...,...,...,0,...,...,...,0
P,PW,1969,WCPFC,4629,...,...,0,0,...,...,...,0,...,...,...,0
